frame_id,time_s,track_id,team,role,x,y
36,4.32,23,1,player,41.48,30.29
36,4.32,22,1,player,47.04,32.54
36,4.32,21,0,player,40.03,42.82
36,4.32,12,0,player,50.84,62.4
36,4.32,19,0,player,41.32,25.4
36,4.32,7,0,player,50.88,28.79
36,4.32,17,0,player,49.69,40.39
36,4.32,24,1,player,56.45,17.38
36,4.32,1,-1,referee,70.86,67.2
36,4.32,10,-1,referee,51.85,40.9
36,4.32,16,-1,referee,38.04,-2.99
37,4.44,2,1,player,62.01,62.68
37,4.44,4,1,player,46.2,56.64
37,4.44,12,0,player,51.01,62.08
37,4.44,9,0,player,39.61,33.65
37,4.44,15,0,player,43.55,54.19
37,4.44,21,0,player,39.68,42.67
37,4.44,8,1,player,39.48,37.83
37,4.44,14,1,player,57.96,45.56
37,4.44,22,1,player,46.54,32.49
37,4.44,7,0,player,50.59,28.85
37,4.44,17,0,player,49.41,40.33
37,4.44,23,1,player,41.21,30.11
37,4.44,24,1,player,55.79,17.29
37,4.44,19,0,player,41.0,25.52
37,4.44,10,-1,referee,51.48,41.22
37,4.44,1,-1,referee,70.62,66.81
37,4.44,16,-1,referee,37.72,-2.5
38,4.56,2,1,player,61.71,62.41
38,4.56,12,0,player,51.37,61.9
38,4.56,15,0,player,43.44,54.47
38,4.56,4,1,player,46.02,56.75
38,4.56,24,1,player,55.35,17.27
38,4.56,17,0,player,49.18,40.35
38,4.56,23,1,player,41.24,30.88
38,4.56,21,0,player,39.56,42.7
38,4.56,22,1,player,46.24,32.19
38,4.56,8,1,player,39.09,38.06
38,4.56,19,0,player,40.76,25.46
38,4.56,14,1,player,57.75,45.91
38,4.56,7,0,player,50.47,29.18
38,4.56,9,0,player,39.19,33.79
38,4.56,1,-1,referee,70.46,66.73
38,4.56,10,-1,referee,50.96,41.22
38,4.56,16,-1,referee,37.39,-2.41
39,4.68,4,1,player,46.02,57.06
39,4.68,12,0,player,51.74,61.82
39,4.68,22,1,player,45.99,32.29
39,4.68,26,1,player,68.59,30.27
39,4.68,2,1,player,61.45,61.96
39,4.68,15,0,player,43.25,54.53
39,4.68,8,1,player,38.82,38.1
39,4.68,21,0,player,39.55,42.73
39,4.68,9,0,player,38.89,33.79
39,4.68,23,1,player,41.26,31.34
39,4.68,17,0,player,49.02,40.67
39,4.68,7,0,player,50.38,29.61
39,4.68,14,1,player,57.63,46.21
39,4.68,19,0,player,40.66,25.97
39,4.68,24,1,player,54.86,17.52
39,4.68,1,-1,referee,70.36,66.57
39,4.68,10,-1,referee,50.78,41.75
39,4.68,16,-1,referee,37.19,-1.9
40,4.8,27,1,player,69.37,50.67
40,4.8,21,0,player,39.18,42.75
40,4.8,2,1,player,61.28,62.01
40,4.8,9,0,player,38.56,33.76
40,4.8,12,0,player,52.02,61.73
40,4.8,14,1,player,57.47,46.21
40,4.8,8,1,player,38.57,38.0
40,4.8,15,0,player,43.24,55.11
40,4.8,17,0,player,48.63,40.61
40,4.8,26,1,player,68.5,30.14
40,4.8,4,1,player,45.87,57.02
40,4.8,24,1,player,54.47,17.11
40,4.8,7,0,player,50.24,29.57
40,4.8,28,0,player,52.31,48.69
40,4.8,22,1,player,45.52,32.14
40,4.8,23,1,player,41.04,31.04
40,4.8,29,0,player,67.61,30.3
40,4.8,19,0,player,40.41,25.99
40,4.8,1,-1,referee,70.36,66.55
40,4.8,10,-1,referee,50.53,41.88
40,4.8,16,-1,referee,36.62,-3.16
41,4.92,27,1,player,69.36,50.83
41,4.92,15,0,player,43.11,55.32
41,4.92,4,1,player,46.07,58.04
41,4.92,2,1,player,60.98,62.12
41,4.92,24,1,player,54.21,17.1
41,4.92,14,1,player,57.45,46.64
41,4.92,22,1,player,45.33,32.1
41,4.92,8,1,player,38.45,38.04
41,4.92,21,0,player,39.01,42.77
41,4.92,28,0,player,52.38,48.86
41,4.92,19,0,player,40.36,26.16
41,4.92,9,0,player,38.25,33.82
41,4.92,23,1,player,41.16,31.67
41,4.92,17,0,player,48.59,40.8
41,4.92,26,1,player,68.41,30.14
41,4.92,29,0,player,67.58,30.36
41,4.92,7,0,player,50.18,29.36
41,4.92,30,1,player,64.87,37.28
41,4.92,12,0,player,52.43,61.66
41,4.92,1,-1,referee,70.38,66.54
41,4.92,10,-1,referee,50.26,42.04
41,4.92,16,-1,referee,36.6,-2.43
42,5.04,12,0,player,52.93,61.76
42,5.04,27,1,player,69.4,51.05
42,5.04,22,1,player,45.31,32.43
42,5.04,4,1,player,46.02,58.37
42,5.04,15,0,player,43.25,55.84
42,5.04,21,0,player,39.01,42.75
42,5.04,30,1,player,64.81,37.57
42,5.04,14,1,player,57.51,47.1
42,5.04,7,0,player,50.22,29.43
42,5.04,8,1,player,38.52,38.03
42,5.04,28,0,player,52.63,49.48
42,5.04,2,1,player,60.54,62.2
42,5.04,26,1,player,68.42,30.1
42,5.04,19,0,player,40.27,26.01
42,5.04,17,0,player,48.56,41.02
42,5.04,9,0,player,37.95,33.81
42,5.04,23,1,player,41.23,32.14
42,5.04,29,0,player,67.61,30.58
42,5.04,24,1,player,53.84,17.22
42,5.04,1,-1,referee,70.45,66.58
42,5.04,10,-1,referee,49.97,41.99
42,5.04,16,-1,referee,36.68,-2.4
43,5.16,4,1,player,46.25,59.0
43,5.16,27,1,player,69.5,51.3
43,5.16,12,0,player,53.49,62.01
43,5.16,30,1,player,64.88,37.77
43,5.16,21,0,player,39.1,42.75
43,5.16,15,0,player,43.42,56.33
43,5.16,2,1,player,60.43,61.92
43,5.16,28,0,player,52.92,49.65
43,5.16,8,1,player,38.67,37.97
43,5.16,22,1,player,45.32,32.54
43,5.16,7,0,player,50.34,29.62
43,5.16,24,1,player,53.85,17.06
43,5.16,26,1,player,68.56,30.19
43,5.16,23,1,player,41.29,31.97
43,5.16,17,0,player,48.63,41.02
43,5.16,19,0,player,40.3,26.33
43,5.16,9,0,player,37.91,33.74
43,5.16,29,0,player,67.76,30.82
43,5.16,1,-1,referee,70.58,66.65
43,5.16,10,-1,referee,50.03,42.45
43,5.16,16,-1,referee,36.79,-2.82
44,5.28,4,1,player,46.32,59.65
44,5.28,27,1,player,69.65,51.35
44,5.28,26,1,player,68.81,30.29
44,5.28,12,0,player,53.78,61.83
44,5.28,28,0,player,53.22,49.97
44,5.28,15,0,player,43.43,56.28
44,5.28,24,1,player,53.91,17.33
44,5.28,21,0,player,39.06,42.58
44,5.28,30,1,player,64.96,37.91
44,5.28,23,1,player,41.72,32.89
44,5.28,19,0,player,40.42,26.1
44,5.28,22,1,player,45.37,32.45
44,5.28,29,0,player,67.95,30.74
44,5.28,7,0,player,50.33,29.65
44,5.28,17,0,player,48.79,41.07
44,5.28,8,1,player,38.89,38.04
44,5.28,2,1,player,60.14,62.19
44,5.28,9,0,player,37.94,33.85
44,5.28,1,-1,referee,70.75,66.68
44,5.28,10,-1,referee,50.01,42.47
45,5.4,4,1,player,45.88,62.58
45,5.4,2,1,player,59.88,65.01
45,5.4,22,1,player,44.92,35.95
45,5.4,15,0,player,43.14,60.1
45,5.4,21,0,player,38.01,45.84
45,5.4,23,1,player,41.18,36.38
45,5.4,28,0,player,53.28,53.6
45,5.4,8,1,player,37.94,41.47
45,5.4,27,1,player,70.4,54.46
45,5.4,12,0,player,53.91,64.91
45,5.4,9,0,player,37.21,37.53
45,5.4,7,0,player,50.18,33.25
45,5.4,30,1,player,65.53,41.24
45,5.4,19,0,player,39.67,29.47
45,5.4,29,0,player,68.79,34.38
45,5.4,24,1,player,53.68,20.68
45,5.4,17,0,player,48.42,44.52
45,5.4,10,-1,referee,49.45,45.74
46,5.52,30,1,player,65.68,41.3
46,5.52,4,1,player,46.29,63.5
46,5.52,21,0,player,38.12,45.83
46,5.52,13,0,player,53.6,53.73
46,5.52,27,1,player,70.52,54.67
46,5.52,15,0,player,43.31,60.4
46,5.52,9,0,player,37.37,37.33
46,5.52,7,0,player,50.45,33.65
46,5.52,8,1,player,37.96,41.36
46,5.52,31,0,player,62.37,60.79
46,5.52,26,1,player,69.14,34.58
46,5.52,12,0,player,54.28,64.79
46,5.52,2,1,player,59.8,64.62
46,5.52,23,1,player,41.52,36.42
46,5.52,19,0,player,39.86,29.6
46,5.52,17,0,player,48.44,44.3
46,5.52,10,-1,referee,49.57,45.78
47,5.64,30,1,player,65.99,41.37
47,5.64,2,1,player,59.79,64.57
47,5.64,25,1,player,70.76,54.87
47,5.64,4,1,player,46.49,63.8
47,5.64,21,0,player,38.2,45.71
47,5.64,15,0,player,43.64,60.74
47,5.64,12,0,player,54.6,64.48
47,5.64,26,1,player,69.43,34.72
47,5.64,8,1,player,38.31,41.69
47,5.64,9,0,player,37.45,37.25
47,5.64,23,1,player,42.03,37.04
47,5.64,7,0,player,50.61,33.63
47,5.64,10,0,player,48.82,44.75
48,5.76,2,1,player,59.58,63.88
48,5.76,4,1,player,46.74,64.17
48,5.76,21,0,player,38.25,45.6
48,5.76,15,0,player,44.04,61.34
48,5.76,25,1,player,70.96,54.96
48,5.76,12,0,player,55.11,64.15
48,5.76,9,0,player,37.54,37.11
48,5.76,7,0,player,50.83,33.65
48,5.76,30,1,player,66.14,41.36
48,5.76,8,1,player,38.35,41.5
48,5.76,31,0,player,62.15,61.48
48,5.76,23,1,player,42.26,37.1
48,5.76,10,0,player,48.95,44.65
49,5.88,4,1,player,47.26,64.95
49,5.88,2,1,player,59.45,63.32
49,5.88,34,1,player,45.88,35.97
49,5.88,15,0,player,44.24,61.73
49,5.88,21,0,player,38.18,45.44
49,5.88,31,0,player,61.68,61.43
49,5.88,25,1,player,70.99,55.02
49,5.88,35,1,player,54.08,20.32
49,5.88,7,0,player,50.91,33.72
49,5.88,12,0,player,55.22,63.87
49,5.88,8,1,player,38.4,41.42
49,5.88,30,1,player,66.12,41.48
49,5.88,23,1,player,42.45,37.19
49,5.88,9,0,player,37.6,37.01
49,5.88,32,-1,referee,72.1,69.41
50,6.0,15,0,player,44.3,61.91
50,6.0,2,1,player,59.3,62.73
50,6.0,30,1,player,66.07,41.59
50,6.0,25,1,player,70.95,55.22
50,6.0,33,1,player,59.18,52.41
50,6.0,34,1,player,45.98,36.02
50,6.0,4,1,player,47.38,64.99
50,6.0,8,1,player,38.38,41.72
50,6.0,21,0,player,37.84,45.3
50,6.0,12,0,player,55.48,63.33
50,6.0,39,0,player,40.64,30.08
50,6.0,35,1,player,53.98,20.54
50,6.0,23,1,player,42.75,38.2
50,6.0,36,1,player,70.96,33.81
50,6.0,9,0,player,37.53,37.22
50,6.0,7,0,player,50.67,33.68
50,6.0,32,-1,referee,72.17,69.43
50,6.0,38,-1,referee,49.48,46.06
51,6.12,25,1,player,70.89,55.25
51,6.12,12,0,player,55.66,63.2
51,6.12,2,1,player,59.12,62.54
51,6.12,4,1,player,47.56,65.24
51,6.12,15,0,player,44.55,62.55
51,6.12,33,1,player,59.35,52.71
51,6.12,21,0,player,37.72,45.38
51,6.12,30,1,player,66.02,41.75
51,6.12,39,0,player,40.81,30.45
51,6.12,9,0,player,37.51,37.22
51,6.12,8,1,player,38.35,41.77
51,6.12,34,1,player,45.93,36.1
51,6.12,7,0,player,50.64,33.96
51,6.12,23,1,player,42.83,38.52
51,6.12,40,0,player,69.75,35.65
51,6.12,36,1,player,70.98,33.91
51,6.12,35,1,player,53.73,20.93
51,6.12,38,0,player,49.3,45.44
51,6.12,32,-1,referee,72.16,69.46
51,6.12,41,-1,referee,37.71,-0.09
52,6.24,25,1,player,70.88,55.22
52,6.24,15,0,player,44.66,62.63
52,6.24,21,0,player,37.57,45.83
52,6.24,4,1,player,47.81,65.82
52,6.24,8,1,player,38.07,41.81
52,6.24,33,1,player,59.45,52.9
52,6.24,12,0,player,55.7,61.86
52,6.24,9,0,player,37.49,37.32
52,6.24,34,1,player,45.89,36.11
52,6.24,35,1,player,53.49,20.31
52,6.24,39,0,player,40.83,30.51
52,6.24,2,1,player,58.8,61.56
52,6.24,23,1,player,42.77,38.44
52,6.24,36,1,player,70.95,33.83
52,6.24,30,1,player,65.71,41.81
52,6.24,7,0,player,50.56,34.45
52,6.24,40,0,player,69.72,35.64
52,6.24,32,-1,referee,72.11,69.49
52,6.24,38,-1,referee,49.27,46.01
52,6.24,41,-1,referee,37.46,-0.22
53,6.36,33,1,player,59.59,53.17
53,6.36,21,0,player,37.54,45.93
53,6.36,4,1,player,48.1,66.03
53,6.36,30,1,player,65.57,41.69
53,6.36,8,1,player,37.96,42.04
53,6.36,12,0,player,55.84,61.68
53,6.36,9,0,player,37.35,37.4
53,6.36,15,0,player,44.82,62.95
53,6.36,34,1,player,45.85,36.18
53,6.36,40,0,player,69.6,35.96
53,6.36,25,1,player,70.8,55.25
53,6.36,23,1,player,43.01,39.62
53,6.36,2,1,player,58.61,61.31
53,6.36,35,1,player,53.25,20.49
53,6.36,36,1,player,70.99,33.8
53,6.36,39,0,player,40.75,30.6
53,6.36,7,0,player,50.47,34.71
53,6.36,32,-1,referee,72.02,69.55
53,6.36,38,-1,referee,49.12,46.16
53,6.36,41,-1,referee,37.29,-0.49
54,6.48,33,1,player,59.77,53.43
54,6.48,8,1,player,38.04,42.57
54,6.48,12,0,player,55.96,61.58
54,6.48,23,1,player,42.9,39.83
54,6.48,21,0,player,37.4,45.93
54,6.48,4,1,player,48.26,65.76
54,6.48,15,0,player,44.96,63.0
54,6.48,25,1,player,70.64,55.27
54,6.48,30,1,player,65.35,41.75
54,6.48,34,1,player,45.86,36.27
54,6.48,9,0,player,37.12,37.53
54,6.48,35,1,player,52.9,20.61
54,6.48,7,0,player,50.31,34.74
54,6.48,29,0,player,69.38,36.06
54,6.48,39,0,player,40.6,30.46
54,6.48,36,1,player,70.99,33.81
54,6.48,2,1,player,58.18,61.09
54,6.48,32,-1,referee,72.02,69.55
54,6.48,38,-1,referee,49.09,46.19
54,6.48,41,-1,referee,37.24,-0.35
55,6.6,12,0,player,55.93,61.02
55,6.6,25,1,player,70.51,55.33
55,6.6,33,1,player,59.95,53.49
55,6.6,21,0,player,37.39,46.52
55,6.6,23,1,player,42.82,40.02
55,6.6,7,0,player,50.23,35.18
55,6.6,9,0,player,37.05,37.7
55,6.6,34,1,player,45.84,36.34
55,6.6,35,1,player,52.7,20.45
55,6.6,15,0,player,45.22,63.06
55,6.6,30,1,player,64.96,41.81
55,6.6,4,1,player,48.32,65.75
55,6.6,8,1,player,37.99,42.68
55,6.6,36,1,player,70.94,33.74
55,6.6,26,1,player,69.17,36.15
55,6.6,39,0,player,40.55,30.63
55,6.6,2,1,player,57.91,60.6
55,6.6,43,0,player,48.66,45.66
55,6.6,32,-1,referee,72.01,69.55
55,6.6,38,-1,referee,49.05,46.18
55,6.6,41,-1,referee,37.05,-0.62
56,6.72,12,0,player,55.84,60.73
56,6.72,30,1,player,64.71,41.8
56,6.72,33,1,player,60.22,54.02
56,6.72,34,1,player,45.74,36.34
56,6.72,25,1,player,70.48,55.42
56,6.72,4,1,player,48.64,66.16
56,6.72,26,1,player,68.93,36.72
56,6.72,15,0,player,45.42,63.27
56,6.72,21,0,player,37.34,46.75
56,6.72,8,1,player,37.9,42.63
56,6.72,23,1,player,42.99,41.03
56,6.72,35,1,player,52.39,20.3
56,6.72,36,1,player,70.88,33.96
56,6.72,9,0,player,36.97,37.91
56,6.72,7,0,player,50.13,35.21
56,6.72,2,1,player,57.59,60.5
56,6.72,39,0,player,40.57,30.81
56,6.72,43,0,player,48.51,45.36
56,6.72,42,-1,goalkeeper,18.18,38.78
56,6.72,32,-1,referee,71.99,69.54
56,6.72,38,-1,referee,49.0,45.92
56,6.72,41,-1,referee,36.94,-0.62
57,6.84,33,1,player,60.37,53.66
57,6.84,34,1,player,45.7,36.41
57,6.84,4,1,player,48.76,66.41
57,6.84,12,0,player,55.67,60.28
57,6.84,15,0,player,45.57,63.45
57,6.84,25,1,player,70.46,55.69
57,6.84,21,0,player,37.43,47.02
57,6.84,23,1,player,43.04,41.5
57,6.84,9,0,player,36.97,38.08
57,6.84,36,1,player,70.9,33.95
57,6.84,7,0,player,50.0,35.38
57,6.84,26,1,player,68.63,37.2
57,6.84,30,1,player,64.38,41.81
57,6.84,39,0,player,40.61,31.07
57,6.84,8,1,player,37.86,42.58
57,6.84,35,1,player,52.11,20.56
57,6.84,2,1,player,57.32,60.13
57,6.84,43,0,player,48.44,45.32
57,6.84,42,-1,goalkeeper,18.19,38.72
57,6.84,32,-1,referee,71.96,69.55
57,6.84,38,-1,referee,49.04,45.97
57,6.84,41,-1,referee,36.64,-0.6
58,6.96,12,0,player,55.45,59.77
58,6.96,4,1,player,48.72,66.4
58,6.96,34,1,player,45.7,36.69
58,6.96,21,0,player,37.51,47.04
58,6.96,33,1,player,60.46,53.56
58,6.96,23,1,player,42.95,41.65
58,6.96,36,1,player,70.96,33.99
58,6.96,35,1,player,51.85,20.17
58,6.96,9,0,player,36.98,38.14
58,6.96,30,1,player,64.11,41.84
58,6.96,25,1,player,70.51,55.91
58,6.96,15,0,player,45.67,63.44
58,6.96,7,0,player,49.96,35.57
58,6.96,8,1,player,37.87,42.59
58,6.96,39,0,player,40.6,30.93
58,6.96,26,1,player,68.4,37.13
58,6.96,43,0,player,48.41,45.36
58,6.96,2,1,player,56.9,58.05
58,6.96,42,-1,goalkeeper,18.23,38.71
58,6.96,32,-1,referee,71.89,69.53
58,6.96,38,-1,referee,49.06,45.94
58,6.96,41,-1,referee,36.6,-0.63
59,7.08,30,1,player,63.8,41.83
59,7.08,4,1,player,48.59,66.2
59,7.08,34,1,player,45.61,36.73
59,7.08,26,1,player,68.15,37.57
59,7.08,21,0,player,37.57,46.89
59,7.08,7,0,player,49.79,35.66
59,7.08,25,1,player,70.51,56.08
59,7.08,36,1,player,71.07,33.98
59,7.08,43,0,player,48.42,45.34
59,7.08,9,0,player,36.95,38.09
59,7.08,8,1,player,37.86,42.51
59,7.08,15,0,player,45.8,63.35
59,7.08,35,1,player,51.57,20.18
59,7.08,2,1,player,56.77,58.73
59,7.08,23,1,player,43.15,42.64
59,7.08,39,0,player,40.61,30.89
59,7.08,33,1,player,60.6,53.52
59,7.08,42,-1,goalkeeper,18.3,38.64
59,7.08,32,-1,referee,71.82,69.49
59,7.08,38,-1,referee,49.07,46.0
59,7.08,41,-1,referee,36.65,-0.6
60,7.2,4,1,player,47.09,66.66
60,7.2,23,1,player,40.87,44.16
60,7.2,36,1,player,68.83,34.0
60,7.2,21,0,player,35.77,48.17
60,7.2,30,1,player,61.33,42.09
60,7.2,35,1,player,48.3,20.72
60,7.2,8,1,player,35.61,43.59
60,7.2,34,1,player,43.03,37.72
60,7.2,7,0,player,47.15,36.33
60,7.2,2,1,player,54.99,59.15
60,7.2,25,1,player,69.03,56.22
60,7.2,15,0,player,44.45,64.04
60,7.2,9,0,player,34.58,39.48
60,7.2,39,0,player,37.91,31.88
60,7.2,43,0,player,46.29,46.05
60,7.2,26,1,player,65.64,38.02
60,7.2,33,1,player,59.18,53.69
60,7.2,42,-1,goalkeeper,16.03,40.43
60,7.2,32,-1,referee,70.72,69.64
60,7.2,38,-1,referee,46.99,46.71
60,7.2,41,-1,referee,32.52,0.08
61,7.32,4,1,player,46.88,66.53
61,7.32,33,1,player,59.42,53.91
61,7.32,30,1,player,61.06,42.05
61,7.32,2,1,player,54.88,59.38
61,7.32,21,0,player,36.03,48.41
61,7.32,25,1,player,69.15,56.13
61,7.32,15,0,player,44.56,64.1
61,7.32,34,1,player,42.93,37.72
61,7.32,36,1,player,68.88,34.09
61,7.32,23,1,player,40.69,44.1
61,7.32,44,0,player,55.42,63.59
61,7.32,8,1,player,35.71,43.55
61,7.32,35,1,player,48.04,20.57
61,7.32,7,0,player,47.07,36.12
61,7.32,39,0,player,37.96,31.88
61,7.32,26,1,player,65.31,38.21
61,7.32,9,0,player,34.65,39.44
61,7.32,43,0,player,46.28,46.12
61,7.32,42,-1,goalkeeper,16.03,40.45
61,7.32,32,-1,referee,70.67,69.69
61,7.32,38,-1,referee,47.01,46.73
61,7.32,41,-1,referee,32.64,0.26
62,7.44,8,1,player,35.77,43.51
62,7.44,4,1,player,46.66,66.42
62,7.44,33,1,player,59.49,54.04
62,7.44,2,1,player,54.63,59.38
62,7.44,30,1,player,60.81,42.22
62,7.44,26,1,player,65.02,38.49
62,7.44,15,0,player,44.53,64.04
62,7.44,44,0,player,55.44,63.49
62,7.44,34,1,player,42.86,37.77
62,7.44,23,1,player,40.81,44.85
62,7.44,25,1,player,69.29,56.31
62,7.44,7,0,player,46.96,36.12
62,7.44,35,1,player,47.84,20.72
62,7.44,21,0,player,36.31,48.46
62,7.44,36,1,player,69.02,34.18
62,7.44,39,0,player,38.03,31.87
62,7.44,9,0,player,34.81,39.61
62,7.44,43,0,player,46.28,46.16
62,7.44,42,-1,goalkeeper,16.01,40.45
62,7.44,32,-1,referee,70.67,69.69
62,7.44,38,-1,referee,47.04,46.82
62,7.44,41,-1,referee,32.71,0.36
63,7.56,21,0,player,36.57,48.55
63,7.56,2,1,player,54.38,59.54
63,7.56,23,1,player,40.96,45.53
63,7.56,44,0,player,55.54,63.45
63,7.56,4,1,player,46.35,66.16
63,7.56,25,1,player,69.36,56.33
63,7.56,8,1,player,35.81,43.55
63,7.56,34,1,player,42.8,37.83
63,7.56,15,0,player,44.3,63.78
63,7.56,33,1,player,59.66,53.91
63,7.56,35,1,player,47.58,20.6
63,7.56,30,1,player,60.61,42.28
63,7.56,36,1,player,69.11,34.33
63,7.56,7,0,player,46.87,35.94
63,7.56,39,0,player,38.1,31.78
63,7.56,26,1,player,64.74,38.95
63,7.56,9,0,player,34.92,39.5
63,7.56,43,0,player,46.43,46.19
63,7.56,42,0,player,16.08,40.34
63,7.56,32,-1,referee,70.69,69.69
63,7.56,38,-1,referee,47.11,46.75
63,7.56,41,-1,referee,32.78,0.31
64,7.68,2,1,player,54.16,59.47
64,7.68,15,0,player,44.04,63.4
64,7.68,4,1,player,46.19,66.25
64,7.68,44,0,player,55.58,63.49
64,7.68,25,1,player,69.47,56.06
64,7.68,23,1,player,40.79,45.51
64,7.68,34,1,player,42.66,37.62
64,7.68,36,1,player,69.18,34.19
64,7.68,30,1,player,60.29,42.43
64,7.68,39,0,player,38.16,31.78
64,7.68,21,0,player,36.98,48.83
64,7.68,35,1,player,47.32,20.22
64,7.68,8,1,player,35.93,43.44
64,7.68,26,1,player,64.38,38.94
64,7.68,33,1,player,59.81,53.98
64,7.68,9,0,player,34.89,39.02
64,7.68,7,0,player,46.8,36.01
64,7.68,42,0,player,16.13,40.34
64,7.68,43,0,player,46.43,45.68
64,7.68,32,-1,referee,70.71,69.68
64,7.68,38,-1,referee,47.14,46.79
64,7.68,41,-1,referee,32.92,0.18
65,7.8,36,1,player,69.28,33.95
65,7.8,4,1,player,45.93,66.06
65,7.8,44,0,player,55.63,63.46
65,7.8,15,0,player,43.94,63.45
65,7.8,34,1,player,42.52,37.62
65,7.8,26,1,player,64.05,39.19
65,7.8,2,1,player,53.86,59.5
65,7.8,23,1,player,40.89,46.32
65,7.8,25,1,player,69.64,55.92
65,7.8,30,1,player,60.11,42.49
65,7.8,35,1,player,47.06,19.72
65,7.8,39,0,player,38.1,31.7
65,7.8,9,0,player,35.15,39.45
65,7.8,21,0,player,37.34,48.65
65,7.8,7,0,player,46.72,35.99
65,7.8,8,1,player,36.04,43.21
65,7.8,33,1,player,59.86,53.42
65,7.8,43,0,player,46.47,45.35
65,7.8,42,-1,goalkeeper,16.04,40.25
65,7.8,32,-1,referee,70.69,69.68
65,7.8,38,-1,referee,47.11,46.64
65,7.8,41,-1,referee,32.97,0.21
66,7.92,2,1,player,53.57,59.35
66,7.92,4,1,player,45.63,65.89
66,7.92,26,1,player,63.73,39.39
66,7.92,15,0,player,43.76,63.46
66,7.92,25,1,player,69.58,55.93
66,7.92,36,1,player,69.29,33.87
66,7.92,23,1,player,40.67,46.85
66,7.92,30,1,player,59.87,42.49
66,7.92,44,0,player,55.81,63.27
66,7.92,45,0,player,59.01,53.7
66,7.92,34,1,player,42.21,37.54
66,7.92,21,0,player,37.48,48.95
66,7.92,35,1,player,46.72,19.49
66,7.92,7,0,player,46.55,35.91
66,7.92,39,0,player,37.99,31.59
66,7.92,33,1,player,59.98,55.01
66,7.92,8,1,player,36.12,43.37
66,7.92,9,0,player,35.17,39.38
66,7.92,43,0,player,46.44,45.38
66,7.92,42,-1,goalkeeper,15.94,40.45
66,7.92,32,-1,referee,70.62,69.65
66,7.92,38,-1,referee,47.05,46.49
66,7.92,41,-1,referee,32.94,0.41
67,8.04,4,1,player,45.23,65.62
67,8.04,2,1,player,53.19,59.03
67,8.04,15,0,player,43.34,63.23
67,8.04,25,1,player,69.56,55.75
67,8.04,23,1,player,40.34,46.96
67,8.04,36,1,player,69.24,33.69
67,8.04,44,0,player,55.82,63.11
67,8.04,21,0,player,37.63,49.26
67,8.04,30,1,player,59.63,42.57
67,8.04,7,0,player,46.35,35.76
67,8.04,35,1,player,46.4,19.8
67,8.04,8,1,player,36.16,43.38
67,8.04,26,1,player,63.22,39.48
67,8.04,34,1,player,41.95,37.51
67,8.04,45,0,player,58.97,53.12
67,8.04,39,0,player,37.94,31.64
67,8.04,33,1,player,59.9,55.09
67,8.04,9,0,player,35.24,39.5
67,8.04,43,0,player,46.52,45.72
67,8.04,42,-1,goalkeeper,15.81,40.38
67,8.04,32,-1,referee,70.51,69.62
67,8.04,38,-1,referee,46.9,46.58
67,8.04,41,-1,referee,32.75,0.52
68,8.16,2,1,player,52.93,59.15
68,8.16,4,1,player,44.91,65.61
68,8.16,44,0,player,55.82,62.57
68,8.16,36,1,player,69.24,33.65
68,8.16,15,0,player,43.01,63.05
68,8.16,25,1,player,69.59,55.45
68,8.16,7,0,player,46.2,35.59
68,8.16,30,1,player,59.48,42.59
68,8.16,23,1,player,40.41,47.97
68,8.16,26,1,player,62.86,39.72
68,8.16,35,1,player,46.01,19.53
68,8.16,21,0,player,37.83,49.16
68,8.16,34,1,player,41.7,37.48
68,8.16,45,0,player,59.02,53.08
68,8.16,39,0,player,37.76,31.45
68,8.16,9,0,player,35.37,39.66
68,8.16,33,1,player,59.89,55.1
68,8.16,8,1,player,36.15,43.33
68,8.16,42,-1,goalkeeper,15.8,40.46
68,8.16,32,-1,referee,70.43,69.62
68,8.16,38,-1,referee,46.79,46.53
68,8.16,41,-1,referee,32.78,0.61
69,8.28,4,1,player,44.69,65.49
69,8.28,2,1,player,52.61,59.1
69,8.28,23,1,player,40.3,48.2
69,8.28,36,1,player,69.23,33.65
69,8.28,25,1,player,69.62,55.5
69,8.28,13,0,player,49.99,59.65
69,8.28,15,0,player,42.77,62.9
69,8.28,26,1,player,62.59,40.24
69,8.28,7,0,player,46.17,35.56
69,8.28,35,1,player,45.67,19.23
69,8.28,21,0,player,38.1,49.25
69,8.28,30,1,player,59.38,42.58
69,8.28,45,0,player,59.07,53.03
69,8.28,34,1,player,41.47,37.17
69,8.28,39,0,player,37.69,31.39
69,8.28,33,1,player,59.95,55.41
69,8.28,9,0,player,35.52,39.61
69,8.28,8,1,player,36.25,43.34
69,8.28,42,-1,goalkeeper,15.82,40.44
69,8.28,32,-1,referee,70.39,69.62
69,8.28,38,-1,referee,46.91,46.55
69,8.28,41,-1,referee,32.84,0.63
70,8.4,2,1,player,52.42,59.05
70,8.4,13,0,player,49.7,59.57
70,8.4,4,1,player,44.42,65.21
70,8.4,36,1,player,69.29,33.57
70,8.4,21,0,player,38.38,49.32
70,8.4,25,1,player,69.71,55.26
70,8.4,15,0,player,42.44,62.52
70,8.4,30,1,player,59.28,42.56
70,8.4,26,1,player,62.31,40.26
70,8.4,23,1,player,40.16,48.29
70,8.4,33,1,player,60.04,55.88
70,8.4,45,0,player,59.09,52.99
70,8.4,35,1,player,45.4,19.05
